date,record_id,region_code,region_name,country_code,country_name,holiday_class,api_type,name,start_date,end_date,day_index,days_to_end,duration_days,weekday_iso,is_weekend,is_start_date,is_end_date
2023-01-01,13f3463d-9e9f-4605-aeab-f4d9733d7bd7,AT-SB,Salzburg,AT,Austria,public_holiday,Public,New Year's Day,2023-01-01,2023-01-01,0,0,1,7,true,true,true
2023-01-01,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-SB,Salzburg,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,8,5,14,7,true,false,false
2023-01-01,13f3463d-9e9f-4605-aeab-f4d9733d7bd7,AT-TI,Tyrol,AT,Austria,public_holiday,Public,New Year's Day,2023-01-01,2023-01-01,0,0,1,7,true,true,true
2023-01-01,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-TI,Tyrol,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,8,5,14,7,true,false,false
2023-01-01,94498ba1-28e3-4dcd-b28f-d7aaf4cc56d7,DE-BY,Bavaria,DE,Germany,public_holiday,Public,New Year's Day,2023-01-01,2023-01-01,0,0,1,7,true,true,true
2023-01-01,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,8,6,15,7,true,false,false
2023-01-02,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-SB,Salzburg,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,9,4,14,1,false,false,false
2023-01-02,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-TI,Tyrol,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,9,4,14,1,false,false,false
2023-01-02,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,9,5,15,1,false,false,false
2023-01-03,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-SB,Salzburg,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,10,3,14,2,false,false,false
2023-01-03,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-TI,Tyrol,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,10,3,14,2,false,false,false
2023-01-03,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,10,4,15,2,false,false,false
2023-01-04,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-SB,Salzburg,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,11,2,14,3,false,false,false
2023-01-04,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-TI,Tyrol,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,11,2,14,3,false,false,false
2023-01-04,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,11,3,15,3,false,false,false
2023-01-05,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-SB,Salzburg,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,12,1,14,4,false,false,false
2023-01-05,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-TI,Tyrol,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,12,1,14,4,false,false,false
2023-01-05,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,12,2,15,4,false,false,false
2023-01-06,89cba73b-bb5d-44dd-b6ef-bead84113a54,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Epiphany,2023-01-06,2023-01-06,0,0,1,5,false,true,true
2023-01-06,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-SB,Salzburg,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,13,0,14,5,false,false,true
2023-01-06,89cba73b-bb5d-44dd-b6ef-bead84113a54,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Epiphany,2023-01-06,2023-01-06,0,0,1,5,false,true,true
2023-01-06,a0c1fe95-4cdb-49d1-834e-5489c6c2dc69,AT-TI,Tyrol,AT,Austria,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-06,13,0,14,5,false,false,true
2023-01-06,04f86fc2-424a-46e5-befd-2dce33158470,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Epiphany,2023-01-06,2023-01-06,0,0,1,5,false,true,true
2023-01-06,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,13,1,15,5,false,false,false
2023-01-07,5a7eae70-428a-4bf5-8f40-8571e41cd058,DE-BY,Bavaria,DE,Germany,school_holiday,School,Christmas Holidays,2022-12-24,2023-01-07,14,0,15,6,true,false,true
2023-02-13,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-SB,Salzburg,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,0,5,6,1,false,true,false
2023-02-13,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-TI,Tyrol,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,0,5,6,1,false,true,false
2023-02-14,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-SB,Salzburg,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,1,4,6,2,false,false,false
2023-02-14,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-TI,Tyrol,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,1,4,6,2,false,false,false
2023-02-15,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-SB,Salzburg,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,2,3,6,3,false,false,false
2023-02-15,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-TI,Tyrol,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,2,3,6,3,false,false,false
2023-02-16,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-SB,Salzburg,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,3,2,6,4,false,false,false
2023-02-16,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-TI,Tyrol,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,3,2,6,4,false,false,false
2023-02-17,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-SB,Salzburg,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,4,1,6,5,false,false,false
2023-02-17,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-TI,Tyrol,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,4,1,6,5,false,false,false
2023-02-18,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-SB,Salzburg,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,5,0,6,6,true,false,true
2023-02-18,9246ea6e-41c7-4875-a9f6-dd0ca12fa2f0,AT-TI,Tyrol,AT,Austria,school_holiday,School,Semester Holidays,2023-02-13,2023-02-18,5,0,6,6,true,false,true
2023-02-20,e2e36723-b732-400f-8b60-4572eccb09d6,DE-BY,Bavaria,DE,Germany,school_holiday,School,Spring Holidays,2023-02-20,2023-02-24,0,4,5,1,false,true,false
2023-02-21,e2e36723-b732-400f-8b60-4572eccb09d6,DE-BY,Bavaria,DE,Germany,school_holiday,School,Spring Holidays,2023-02-20,2023-02-24,1,3,5,2,false,false,false
2023-02-22,e2e36723-b732-400f-8b60-4572eccb09d6,DE-BY,Bavaria,DE,Germany,school_holiday,School,Spring Holidays,2023-02-20,2023-02-24,2,2,5,3,false,false,false
2023-02-23,e2e36723-b732-400f-8b60-4572eccb09d6,DE-BY,Bavaria,DE,Germany,school_holiday,School,Spring Holidays,2023-02-20,2023-02-24,3,1,5,4,false,false,false
2023-02-24,e2e36723-b732-400f-8b60-4572eccb09d6,DE-BY,Bavaria,DE,Germany,school_holiday,School,Spring Holidays,2023-02-20,2023-02-24,4,0,5,5,false,false,true
2023-03-19,271acad0-b991-4bc0-b637-a7bd608f1b91,AT-TI,Tyrol,AT,Austria,school_holiday,School,Saint Joseph's Day,2023-03-19,2023-03-19,0,0,1,7,true,true,true
2023-04-01,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,0,9,10,6,true,true,false
2023-04-01,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,0,9,10,6,true,true,false
2023-04-02,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,1,8,10,7,true,false,false
2023-04-02,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,1,8,10,7,true,false,false
2023-04-03,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,2,7,10,1,false,false,false
2023-04-03,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,2,7,10,1,false,false,false
2023-04-03,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,0,12,13,1,false,true,false
2023-04-04,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,3,6,10,2,false,false,false
2023-04-04,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,3,6,10,2,false,false,false
2023-04-04,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,1,11,13,2,false,false,false
2023-04-05,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,4,5,10,3,false,false,false
2023-04-05,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,4,5,10,3,false,false,false
2023-04-05,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,2,10,13,3,false,false,false
2023-04-06,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,5,4,10,4,false,false,false
2023-04-06,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,5,4,10,4,false,false,false
2023-04-06,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,3,9,13,4,false,false,false
2023-04-07,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,6,3,10,5,false,false,false
2023-04-07,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,6,3,10,5,false,false,false
2023-04-07,b921a500-5e7e-42b6-9348-885f3157ed4c,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Good Friday,2023-04-07,2023-04-07,0,0,1,5,false,true,true
2023-04-07,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,4,8,13,5,false,false,false
2023-04-08,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,7,2,10,6,true,false,false
2023-04-08,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,7,2,10,6,true,false,false
2023-04-08,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,5,7,13,6,true,false,false
2023-04-09,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,8,1,10,7,true,false,false
2023-04-09,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,8,1,10,7,true,false,false
2023-04-09,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,6,6,13,7,true,false,false
2023-04-10,d7ae58b2-52dc-49ee-a28b-d7e466373b46,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Easter Monday,2023-04-10,2023-04-10,0,0,1,1,false,true,true
2023-04-10,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,9,0,10,1,false,false,true
2023-04-10,d7ae58b2-52dc-49ee-a28b-d7e466373b46,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Easter Monday,2023-04-10,2023-04-10,0,0,1,1,false,true,true
2023-04-10,7063d406-2b4e-41c2-9c57-96cbf4e6433d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2023-04-01,2023-04-10,9,0,10,1,false,false,true
2023-04-10,2cc013e7-7079-4c89-a559-27efca5c7b78,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Easter Monday,2023-04-10,2023-04-10,0,0,1,1,false,true,true
2023-04-10,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,7,5,13,1,false,false,false
2023-04-11,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,8,4,13,2,false,false,false
2023-04-12,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,9,3,13,3,false,false,false
2023-04-13,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,10,2,13,4,false,false,false
2023-04-14,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,11,1,13,5,false,false,false
2023-04-15,950780d4-2182-4804-8678-1ec83168aeac,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2023-04-03,2023-04-15,12,0,13,6,true,false,true
2023-05-01,4f311896-f8c4-4a51-8ae7-9c44cce3aebd,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Labour Day,2023-05-01,2023-05-01,0,0,1,1,false,true,true
2023-05-01,4f311896-f8c4-4a51-8ae7-9c44cce3aebd,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Labour Day,2023-05-01,2023-05-01,0,0,1,1,false,true,true
2023-05-01,1e25e6a2-85fe-46dd-9fab-9388df4a445c,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Labour Day,2023-05-01,2023-05-01,0,0,1,1,false,true,true
2023-05-18,edfb9aa1-d3d4-4254-8193-fbb5a3b128fe,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Ascension Day,2023-05-18,2023-05-18,0,0,1,4,false,true,true
2023-05-18,edfb9aa1-d3d4-4254-8193-fbb5a3b128fe,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Ascension Day,2023-05-18,2023-05-18,0,0,1,4,false,true,true
2023-05-18,c18498e4-d3a7-4e27-8ea3-18e396c2d785,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Ascension Day,2023-05-18,2023-05-18,0,0,1,4,false,true,true
2023-05-27,8d915572-6461-4119-813b-52e88f969b3e,AT-SB,Salzburg,AT,Austria,school_holiday,School,Pentecost Holidays,2023-05-27,2023-05-29,0,2,3,6,true,true,false
2023-05-27,8d915572-6461-4119-813b-52e88f969b3e,AT-TI,Tyrol,AT,Austria,school_holiday,School,Pentecost Holidays,2023-05-27,2023-05-29,0,2,3,6,true,true,false
2023-05-28,8d915572-6461-4119-813b-52e88f969b3e,AT-SB,Salzburg,AT,Austria,school_holiday,School,Pentecost Holidays,2023-05-27,2023-05-29,1,1,3,7,true,false,false
2023-05-28,8d915572-6461-4119-813b-52e88f969b3e,AT-TI,Tyrol,AT,Austria,school_holiday,School,Pentecost Holidays,2023-05-27,2023-05-29,1,1,3,7,true,false,false
2023-05-29,75752dda-09d2-49b1-8a32-1f58d5a6ba98,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Pentecost Monday,2023-05-29,2023-05-29,0,0,1,1,false,true,true
2023-05-29,8d915572-6461-4119-813b-52e88f969b3e,AT-SB,Salzburg,AT,Austria,school_holiday,School,Pentecost Holidays,2023-05-27,2023-05-29,2,0,3,1,false,false,true
2023-05-29,75752dda-09d2-49b1-8a32-1f58d5a6ba98,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Pentecost Monday,2023-05-29,2023-05-29,0,0,1,1,false,true,true
2023-05-29,8d915572-6461-4119-813b-52e88f969b3e,AT-TI,Tyrol,AT,Austria,school_holiday,School,Pentecost Holidays,2023-05-27,2023-05-29,2,0,3,1,false,false,true
2023-05-29,9730d923-2686-4d44-8fa5-b4c46a1937f8,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Pentecost Monday,2023-05-29,2023-05-29,0,0,1,1,false,true,true
2023-05-30,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,0,10,11,2,false,true,false
2023-05-31,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,1,9,11,3,false,false,false
2023-06-01,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,2,8,11,4,false,false,false
2023-06-02,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,3,7,11,5,false,false,false
2023-06-03,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,4,6,11,6,true,false,false
2023-06-04,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,5,5,11,7,true,false,false
2023-06-05,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,6,4,11,1,false,false,false
2023-06-06,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,7,3,11,2,false,false,false
2023-06-07,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,8,2,11,3,false,false,false
2023-06-08,b8ab997a-3d53-4dd7-8ae9-70cfddd4a9b3,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Corpus Christi,2023-06-08,2023-06-08,0,0,1,4,false,true,true
2023-06-08,b8ab997a-3d53-4dd7-8ae9-70cfddd4a9b3,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Corpus Christi,2023-06-08,2023-06-08,0,0,1,4,false,true,true
2023-06-08,86ee67fc-a51f-4f7b-a0c6-f6e9e11eb0ed,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Corpus Christi,2023-06-08,2023-06-08,0,0,1,4,false,true,true
2023-06-08,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,9,1,11,4,false,false,false
2023-06-09,327e5368-24ff-442d-aeee-8c02cb968ebd,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2023-05-30,2023-06-09,10,0,11,5,false,false,true
2023-07-08,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,0,64,65,6,true,true,false
2023-07-08,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,0,64,65,6,true,true,false
2023-07-09,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,1,63,65,7,true,false,false
2023-07-09,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,1,63,65,7,true,false,false
2023-07-10,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,2,62,65,1,false,false,false
2023-07-10,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,2,62,65,1,false,false,false
2023-07-11,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,3,61,65,2,false,false,false
2023-07-11,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,3,61,65,2,false,false,false
2023-07-12,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,4,60,65,3,false,false,false
2023-07-12,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,4,60,65,3,false,false,false
2023-07-13,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,5,59,65,4,false,false,false
2023-07-13,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,5,59,65,4,false,false,false
2023-07-14,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,6,58,65,5,false,false,false
2023-07-14,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,6,58,65,5,false,false,false
2023-07-15,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,7,57,65,6,true,false,false
2023-07-15,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,7,57,65,6,true,false,false
2023-07-16,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,8,56,65,7,true,false,false
2023-07-16,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,8,56,65,7,true,false,false
2023-07-17,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,9,55,65,1,false,false,false
2023-07-17,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,9,55,65,1,false,false,false
2023-07-18,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,10,54,65,2,false,false,false
2023-07-18,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,10,54,65,2,false,false,false
2023-07-19,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,11,53,65,3,false,false,false
2023-07-19,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,11,53,65,3,false,false,false
2023-07-20,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,12,52,65,4,false,false,false
2023-07-20,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,12,52,65,4,false,false,false
2023-07-21,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,13,51,65,5,false,false,false
2023-07-21,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,13,51,65,5,false,false,false
2023-07-22,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,14,50,65,6,true,false,false
2023-07-22,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,14,50,65,6,true,false,false
2023-07-23,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,15,49,65,7,true,false,false
2023-07-23,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,15,49,65,7,true,false,false
2023-07-24,21a4e257-7dab-4833-b308-0ec5069ac158,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,16,48,65,1,false,false,false
2023-07-24,21a4e257-7dab-4833-b308-0ec5069ac158,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2023-07-08,2023-09-10,16,48,65,1,false,false,false
